model,comparison,metric,paired_n,gain,gain_pct,ci95_low,ci95_high,ci95_low_pct,ci95_high_pct
qwen2.5-coder:32b,direct - no_review,exact_match_line_trim,3,0.3333333333333333,33.33333333333333,0.0,1.0,0.0,100.0
qwen2.5-coder:32b,direct - no_review,location_overlap_f1,3,0.09049707602339185,9.049707602339186,-0.3333333333333333,0.46666666666666673,-33.33333333333333,46.66666666666667
qwen2.5-coder:32b,gold_location - direct,exact_match_line_trim,3,-0.3333333333333333,-33.33333333333333,-1.0,0.0,-100.0,0.0
qwen2.5-coder:32b,gold_location - direct,location_overlap_f1,3,0.15075757575757578,15.075757575757578,0.0,0.393939393939394,0.0,39.3939393939394
macro_average,direct - no_review,exact_match_line_trim,3,0.3333333333333333,33.33333333333333,0.0,1.0,0.0,100.0
macro_average,direct - no_review,location_overlap_f1,3,0.09049707602339185,9.049707602339186,-0.3333333333333333,0.46666666666666673,-33.33333333333333,46.66666666666667
macro_average,gold_location - direct,exact_match_line_trim,3,-0.3333333333333333,-33.33333333333333,-1.0,0.0,-100.0,0.0
macro_average,gold_location - direct,location_overlap_f1,3,0.15075757575757578,15.075757575757578,0.0,0.393939393939394,0.0,39.3939393939394
