model,no_review_exact,direct_exact,gold_location_exact,no_review_loc_f1,direct_loc_f1,gold_location_loc_f1,direct_minus_no_review_exact,direct_minus_no_review_loc_f1,gold_location_minus_direct_exact,gold_location_minus_direct_loc_f1
qwen2.5-coder:32b,0.0,0.3333333333333333,0.0,0.5789473684210525,0.6694444444444444,0.8202020202020203,0.3333333333333333,0.09049707602339185,-0.3333333333333333,0.15075757575757578
macro_average,0.0,0.3333333333333333,0.0,0.5789473684210525,0.6694444444444444,0.8202020202020203,0.3333333333333333,0.09049707602339185,-0.3333333333333333,0.15075757575757578
