model,no_review_exact,direct_exact,gold_location_exact,no_review_loc_f1,direct_loc_f1,gold_location_loc_f1,direct_minus_no_review_exact,direct_minus_no_review_loc_f1,gold_location_minus_direct_exact,gold_location_minus_direct_loc_f1
qwen2.5-coder:7b,0.0,0.1,0.0,0.4602828282828283,0.5393939393939393,0.9133333333333333,0.1,0.0791111111111111,-0.1,0.3739393939393939
deepseek-coder:6.7b,0.0,0.0,0.0,0.4386390217969165,0.4999365079365079,0.4808791208791209,0.0,0.06129748613959139,0.0,-0.01905738705738704
codegemma:7b,0.0,0.1,0.0,0.7829790209790211,0.6414035087719299,0.8670445344129554,0.1,-0.14157551220709116,-0.1,0.22564102564102564
macro_average,0.0,0.06666666666666667,0.0,0.5606336236862552,0.5602446520341257,0.7537523295418032,0.06666666666666667,-0.0003889716521295559,-0.06666666666666667,0.1935076775076775
