model,no_review_exact,direct_exact,gold_location_exact,no_review_loc_f1,direct_loc_f1,gold_location_loc_f1,direct_minus_no_review_exact,direct_minus_no_review_loc_f1,gold_location_minus_direct_exact,gold_location_minus_direct_loc_f1
qwen2.5-coder:7b,0.0,0.1,0.0,0.4602828282828283,0.43939393939393934,0.9433333333333334,0.1,-0.020888888888888884,-0.1,0.5039393939393939
deepseek-coder:6.7b,0.0,0.0,0.0,0.4565986177565125,0.4999365079365079,0.48307692307692307,0.0,0.04333789017999544,0.0,-0.01685958485958484
codegemma:7b,0.0,0.1,0.0,0.7763123543123542,0.6414035087719299,0.8726000899685109,0.1,-0.1349088455404245,-0.1,0.23119658119658118
macro_average,0.0,0.06666666666666667,0.0,0.564397933450565,0.5269113187007924,0.7663367821262558,0.06666666666666667,-0.037486614749772655,-0.06666666666666667,0.23942546342546342
