model,condition,n_expected,n_output,n_valid,exact_match_line_trim,location_overlap_f1,exact_match_line_trim_pct,location_overlap_f1_pct
qwen2.5-coder:7b,no_review,14855,14855,14855,0.006260518343991922,0.38065602215383715,0.6260518343991922,38.06560221538371
qwen2.5-coder:7b,direct,14855,14855,14855,0.09060922248401211,0.5314878820777851,9.06092224840121,53.14878820777851
qwen2.5-coder:7b,gold_location,14855,14855,14855,0.06664422753281724,0.6974864670468282,6.664422753281723,69.74864670468281
deepseek-coder:6.7b,no_review,14855,14855,14855,0.00026926960619320093,0.3454041305650515,0.02692696061932009,34.540413056505145
deepseek-coder:6.7b,direct,14855,14855,14855,0.007135644564119825,0.4071509302669192,0.7135644564119825,40.71509302669192
deepseek-coder:6.7b,gold_location,14855,14855,14855,0.006193200942443622,0.4518534774614314,0.6193200942443622,45.18534774614314
qwen2.5-coder:32b,no_review,14855,14855,14855,0.008078088185796028,0.397097197748009,0.8078088185796028,39.7097197748009
qwen2.5-coder:32b,direct,14855,14855,14855,0.12083473577919893,0.6530348599133433,12.083473577919893,65.30348599133433
qwen2.5-coder:32b,gold_location,14855,14855,14855,0.041804106361494446,0.7007105808442183,4.180410636149444,70.07105808442184
