model,condition,n_expected,n_output,n_valid,exact_match_line_trim,location_overlap_f1,exact_match_line_trim_pct,location_overlap_f1_pct
qwen2.5-coder:7b,no_review,14855,14855,14855,0.006260518343991922,0.38065602215383715,0.6260518343991922,38.06560221538371
qwen2.5-coder:7b,direct,14855,14855,14855,0.09060922248401211,0.5314878820777851,9.06092224840121,53.14878820777851
qwen2.5-coder:7b,gold_location,14855,14855,14855,0.06664422753281724,0.6974864670468282,6.664422753281723,69.74864670468281
deepseek-coder:6.7b,no_review,14855,14855,14855,0.00026926960619320093,0.3454041305650515,0.02692696061932009,34.540413056505145
deepseek-coder:6.7b,direct,14855,14855,14855,0.007135644564119825,0.4071509302669192,0.7135644564119825,40.71509302669192
deepseek-coder:6.7b,gold_location,14855,14855,14855,0.006193200942443622,0.4518534774614314,0.6193200942443622,45.18534774614314
