model,no_review_exact,direct_exact,gold_location_exact,no_review_loc_f1,direct_loc_f1,gold_location_loc_f1,direct_minus_no_review_exact,direct_minus_no_review_loc_f1,gold_location_minus_direct_exact,gold_location_minus_direct_loc_f1
qwen2.5-coder:7b,0.006260518343991922,0.09060922248401211,0.06664422753281724,0.38065602215383715,0.5314878820777851,0.6974864670468282,0.0843487041400202,0.15083185992394796,-0.023964994951194883,0.16599858496904307
deepseek-coder:6.7b,0.00026926960619320093,0.007135644564119825,0.006193200942443622,0.3454041305650515,0.4071509302669192,0.4518534774614314,0.006866374957926624,0.06174679970186774,-0.0009424436216762033,0.04470254719451219
macro_average,0.0032648939750925614,0.04887243352406597,0.03641871423763043,0.3630300763594443,0.4693194061723521,0.5746699722541297,0.04560753954897341,0.10628932981290785,-0.012453719286435544,0.10535056608177763
